Divisão;Unidade;Código Cliente;Projeto Financeiro;Mês base;Status Cobrança
L992;Q05;426383;182439;30/04/2024;Em Dia
L992;Q15;278718;109955;30/04/2024;Liminar
L992;Q26;203318;176518;30/04/2024;Exclusão
L992;R08;203318;176537;30/04/2024;Exclusão
L992;R09;203318;176539;30/04/2024;Exclusão
L992;R11;350864;167636;30/04/2024;Liminar
L992;R16;343524;162259;30/04/2024;AF
L992;R17;334493;154952;30/04/2024;Liminar
L992;R19;426885;182735;30/04/2024;Em Dia
L992;R21;221414;163015;30/04/2024;Amigavel
L992;R22;281522;111871;30/04/2024;Liminar
L992;R27;346382;164553;30/04/2024;Exclusão
L992;S02;426259;182570;30/04/2024;Em Dia
L992;S03;426619;182642;30/04/2024;Em Dia
L992;S04;426423;182425;30/04/2024;Em Dia
L992;S07;203318;178359;30/04/2024;Exclusão
L992;S09;203318;176541;30/04/2024;Exclusão
L992;T03;203318;178361;30/04/2024;Exclusão
L992;U08;345996;164281;30/04/2024;Exclusão
L992;U09;268722;164282;30/04/2024;Em Dia
L992;U10;242160;182446;30/04/2024;Em Dia
L992;U11;347622;165575;30/04/2024;AF
L992;U13;203318;178349;30/04/2024;Exclusão
L992;V02;258867;94680;30/04/2024;Liminar
L992;V03;258867;94679;30/04/2024;Liminar
L992;V09;203318;178342;30/04/2024;Exclusão
L992;V11;426432;182557;30/04/2024;Amigavel
L992;V12;426978;182749;30/04/2024;AF
L992;W04;426034;182398;30/04/2024;Em Dia
L992;W05;426382;182453;30/04/2024;Amigavel
L992;W08;426387;182424;30/04/2024;Em Dia
L992;X06;427206;183056;30/04/2024;Amigavel
L992;X08;203318;178362;30/04/2024;Exclusão
L992;Y01;350438;167316;30/04/2024;Liminar
L992;Y02;426368;182414;30/04/2024;Em Dia
L992;Y10;426256;182362;30/04/2024;Em Dia
L992;Y12;258956;94757;30/04/2024;Liminar
L992;Z02;203318;176542;30/04/2024;Exclusão
L992;Z04;203318;176525;30/04/2024;Exclusão
L992;Z10;426065;182590;30/04/2024;Amigavel
L992;Z13;259572;95226;30/04/2024;Amigavel
L992;Z16;203318;176543;30/04/2024;Exclusão
L992;Z17;426438;182450;30/04/2024;Em Dia
M012;B316;426962;173120;30/04/2024;Securitizado
M012;C314;354971;170320;30/04/2024;Em Dia
M012;G317;359374;172889;30/04/2024;Securitizado
M012;G321;387558;176634;30/04/2024;Securitizado A/F
M012;H317;404154;178285;30/04/2024;Em Dia
M012;H321;318757;141832;30/04/2024;Liminar
M012;I302;350055;179003;30/04/2024;Em Dia
M012;I314;288074;116962;30/04/2024;Liminar
M012;L301;426205;182324;30/04/2024;Em Dia
M012;M303;290560;118899;30/04/2024;Preventivo
M012;N306;334408;165143;30/04/2024;Securitizado
M012;N307;426204;182325;30/04/2024;Em Dia
M012;N312;405914;178624;30/04/2024;Em Dia
M012;O306;350214;167238;30/04/2024;Preventivo
M012;O321;406320;178964;30/04/2024;Em Dia
M012;P304;348074;165901;30/04/2024;Securitizado
M012;P305;348074;165900;30/04/2024;Securitizado
M012;P307;267222;101309;30/04/2024;Preventivo
M012;Q306;317582;140862;30/04/2024;Securitizado
M012;Q310;350807;167700;30/04/2024;Em Dia
M032;AB01;342980;109175;30/04/2024;Preventivo
M032;AC02;354338;169938;30/04/2024;Em Dia
M032;AC11;283708;113472;30/04/2024;Securitizado
M032;AC18;278466;109724;30/04/2024;Amigavel
M032;AC28;276297;108078;30/04/2024;Securitizado
M032;AD12;276407;108172;30/04/2024;Securitizado
M032;AD21;278391;109668;30/04/2024;Amigavel
M032;AD22;407451;179426;30/04/2024;Securitizado A/F
M032;AD23;280160;111103;30/04/2024;Amigavel
M032;AD24;280160;111104;30/04/2024;Amigavel
M032;AD28;323072;113735;30/04/2024;Em Dia
M032;AD31;426118;171159;30/04/2024;Amigavel
M032;AE04;52008;109678;30/04/2024;Securitizado
M032;AE05;52008;109681;30/04/2024;Securitizado
M032;AE06;281272;111750;30/04/2024;Em Dia
M032;AE19;354257;169970;30/04/2024;AF
M032;AE23;284215;113825;30/04/2024;Em Dia
M032;C0201;260834;96198;30/04/2024;Em Dia
M032;C0208;167329;170854;30/04/2024;Exclusão
M032;C0213;267592;102251;30/04/2024;Em Dia
M032;C0214;267592;102252;30/04/2024;Em Dia
M032;C0302;404534;178608;30/04/2024;Em Dia
M032;C06;260884;96245;30/04/2024;Em Dia
M032;C07;260910;96258;30/04/2024;Em Dia
M032;M16;361462;174059;30/04/2024;Securitizado
M032;N32;344694;96762;30/04/2024;Em Dia
M032;O05;403087;120618;30/04/2024;Preventivo
M032;O12;260686;96296;30/04/2024;Em Dia
M032;P13;260686;96076;30/04/2024;Preventivo
M032;R12;260582;96302;30/04/2024;Amigavel
M032;S05;391772;177177;30/04/2024;Preventivo
M032;S24;354319;169896;30/04/2024;Em Dia
M032;T03;260745;96128;30/04/2024;Em Dia
M032;Y07;355837;112849;30/04/2024;Securitizado
M032;Y08;362073;174395;30/04/2024;Securitizado
M032;Y14;276268;108042;30/04/2024;Securitizado
M032;Y15;276268;108045;30/04/2024;Securitizado
M052;AA09C;311080;145831;30/04/2024;Preventivo
M052;AA10C;311080;145828;30/04/2024;Preventivo
M052;AC09;351316;168148;30/04/2024;Liminar
M052;AC10;351316;168149;30/04/2024;Liminar
M052;AD25;236781;77298;30/04/2024;Amigavel
M052;AD26;236781;77300;30/04/2024;Amigavel
M052;AD27;236781;77303;30/04/2024;Amigavel
M052;AD28;236781;77310;30/04/2024;Amigavel
M052;AK03;333100;153725;30/04/2024;Em Dia
M052;AO04;350846;167606;30/04/2024;Liminar
M052;AP10;351320;168263;30/04/2024;Liminar
M052;AR02;429556;183515;30/04/2024;Em Dia
M052;AS07;324160;177448;30/04/2024;Mediacao
M052;AS14;325123;147103;30/04/2024;Em Dia
M052;AT01;359603;173072;30/04/2024;Securitizado
M052;AX07;359156;172902;30/04/2024;Liminar
M052;AY06;359560;173069;30/04/2024;Securitizado
M052;AZ01;311080;145806;30/04/2024;Em Dia
M052;AZ02;311080;145807;30/04/2024;Em Dia
M052;AZ03;311080;145808;30/04/2024;Em Dia
M052;BA11;361491;167751;30/04/2024;Liminar
M162;A16;353211;169433;30/04/2024;Securitizado
M162;C0105;247935;184054;30/04/2024;Ato_0
M162;C0106;247935;184037;30/04/2024;Ato_0
M162;C0108;347196;165765;30/04/2024;Preventivo
M162;C0118;247935;182773;30/04/2024;Exclusão
M162;C0119;247935;184053;30/04/2024;Amigavel
M162;C0120;348320;166068;30/04/2024;Em Dia
M162;C0121;348320;166067;30/04/2024;Em Dia
M162;C0123;247935;181527;30/04/2024;Exclusão
M162;D01;284785;114298;30/04/2024;Em Dia
M162;E18;251490;88796;30/04/2024;Exclusão
M162;F07;252783;90043;30/04/2024;Liminar
M162;H11;347344;178856;30/04/2024;Amigavel
M162;H19;247935;180550;30/04/2024;Exclusão
M162;I16;253339;167143;30/04/2024;Em Dia
M162;K02;348340;166078;30/04/2024;Em Dia
M162;K06;346608;164709;30/04/2024;Liminar
M162;L14;296237;89372;30/04/2024;Amigavel
M162;N17;221060;163973;30/04/2024;AF
M162;P03;257105;93259;30/04/2024;Liminar
M162;Q08;247935;181529;30/04/2024;Exclusão
M162;Q12;317874;141115;30/04/2024;Em Dia
M162;Q13;247935;182770;30/04/2024;Exclusão
M162;R17;258659;94490;30/04/2024;Liminar
M162;R21;338955;158457;30/04/2024;Em Dia
M162;R26;247935;181528;30/04/2024;Exclusão
M162;T04;247935;181530;30/04/2024;Exclusão
M162;W15;349569;166876;30/04/2024;Amigavel
M172;C01205;345333;163773;30/04/2024;Em Dia
M172;C101;324057;146240;30/04/2024;Em Dia
M172;E202;344844;163360;30/04/2024;Em Dia
M172;F120;344811;163481;30/04/2024;Exclusão
M172;F121;335983;156128;30/04/2024;Exclusão
M172;G111;248556;183309;30/04/2024;Amigavel
M172;H105;55847;181984;30/04/2024;Preventivo
M172;H216;429430;183599;30/04/2024;Em Dia
M172;H217;429430;183598;30/04/2024;Em Dia
M172;H218;334616;155051;30/04/2024;Em Dia
M172;I202;345541;163929;30/04/2024;Preventivo
M172;I206;427216;182859;30/04/2024;Em Dia
M172;K103;258430;94295;30/04/2024;Liminar
M172;K210;338973;158866;30/04/2024;Liminar
M172;L221;333817;154338;30/04/2024;Amigavel
M252;Q0204;331279;166627;30/04/2024;Em Dia
M252;Q0511;344706;163317;30/04/2024;Liminar
M252;Q0602;430620;164560;30/04/2024;Em Dia
M252;Q0625;347664;165606;30/04/2024;Amigavel
M252;Q0706;346474;164613;30/04/2024;Liminar
M252;Q1221;344013;162751;30/04/2024;AF
M252;Q1331;347578;165589;30/04/2024;Em Dia
M252;Q1407;305106;130473;30/04/2024;Em Dia
M252;Q1503;345236;163712;30/04/2024;Em Dia
M252;Q1511;345039;163547;30/04/2024;Liminar
M252;Q1622;355497;167581;30/04/2024;Em Dia
M252;Q1706;344090;162803;30/04/2024;Liminar
M252;Q1926;350362;167430;30/04/2024;Liminar
M252;Q2005;334083;154587;30/04/2024;Em Dia
M252;Q2011;322475;144939;30/04/2024;Mediacao
M410;AC09;423865;181417;30/04/2024;Em Dia
M410;AC10;251928;181418;30/04/2024;Em Dia
M462;C0102;348798;166383;30/04/2024;Em Dia
M462;D05;250720;104235;30/04/2024;Liminar
M462;E01;356732;171029;30/04/2024;Securitizado
M462;G20;357910;172104;30/04/2024;Em Dia
M462;K12;271358;104304;30/04/2024;Liminar
M462;O09;263151;104446;30/04/2024;Liminar
M462;O35;273192;105791;30/04/2024;Mediacao
M462;P07;292671;103833;30/04/2024;Securitizado
M462;R08;426991;182769;30/04/2024;Preventivo
M462;R10;270996;104047;30/04/2024;Liminar
M462;S05;351219;167834;30/04/2024;Preventivo
M462;S10;271358;104305;30/04/2024;Liminar
M462;S13;403068;177483;30/04/2024;Securitizado A/F
M462;V03;347732;165653;30/04/2024;Em Dia
M462;W04;307367;132375;30/04/2024;Liminar
M482;A101;287317;116317;30/04/2024;Amigavel
M482;A106;352959;169089;30/04/2024;AF
M482;B104;403520;177665;30/04/2024;Em Dia
M482;B111;350768;167577;30/04/2024;Em Dia
M482;B116;349728;166920;30/04/2024;Preventivo
M482;B117;431683;184230;30/04/2024;Em Dia
M482;E107;427683;183067;30/04/2024;Em Dia
M482;F103;428176;183182;30/04/2024;Em Dia
M482;F107;351137;167799;30/04/2024;AF
M482;F109;430883;184144;30/04/2024;Em Dia
M482;F115;404331;178290;30/04/2024;Em Dia
M482;F119;427605;183037;30/04/2024;Em Dia
M482;F120;427092;182864;30/04/2024;Em Dia
M482;F121;427188;182856;30/04/2024;Em Dia
M482;F127;350933;167601;30/04/2024;AF
M482;G111;350418;167632;30/04/2024;AF
M482;G112;339572;159088;30/04/2024;AF
M482;G115;346891;165042;30/04/2024;Em Dia
M482;G121;427145;182832;30/04/2024;Em Dia
M482;H110;287482;116567;30/04/2024;Preventivo
M482;H111;287482;116476;30/04/2024;Preventivo
M482;H119;431743;184246;30/04/2024;Ato
M482;H125;337252;163417;30/04/2024;AF
M482;I102;323228;145531;30/04/2024;Amigavel
M482;I103;323228;145532;30/04/2024;Amigavel
M482;K107;431657;184231;30/04/2024;Em Dia
M482;K120;427071;182807;30/04/2024;Em Dia
M482;L102;286540;115716;30/04/2024;Amigavel
M482;L104;341678;160648;30/04/2024;Liminar
M482;L105;345310;163753;30/04/2024;Em Dia
M482;L114;430904;184090;30/04/2024;Em Dia
M482;L115;217720;116529;30/04/2024;Preventivo
M482;L120;217720;116484;30/04/2024;Preventivo
M482;M116;287484;116471;30/04/2024;Em Dia
M482;M121;429927;183615;30/04/2024;Em Dia
M482;N101;430901;184084;30/04/2024;Em Dia
M482;N103;286861;115966;30/04/2024;Amigavel
M482;N104;431647;184244;30/04/2024;Em Dia
M482;N107;431841;184352;30/04/2024;Em Dia
M482;N110;431750;184257;30/04/2024;Em Dia
M482;N111;287907;116833;30/04/2024;Amigavel
M482;N124;287526;116510;30/04/2024;Preventivo
M482;O106;287897;116938;30/04/2024;Mediacao
M482;O116;430495;183789;30/04/2024;Em Dia
M482;P109;287897;116824;30/04/2024;Mediacao
M482;P114;286631;115821;30/04/2024;Preventivo
M482;P120;222887;115996;30/04/2024;Preventivo
M482;Q104;431566;184172;30/04/2024;Em Dia
M482;Q107;217720;154131;30/04/2024;Preventivo
M482;Q112;427531;183048;30/04/2024;Em Dia
M482;R111;286572;115738;30/04/2024;Preventivo
M482;R112;287505;116494;30/04/2024;Amigavel
M482;R113;287505;116564;30/04/2024;Amigavel
M482;R114;287505;116535;30/04/2024;Amigavel
M482;R116;406612;178995;30/04/2024;Em Dia
M482;R117;430662;183965;30/04/2024;Em Dia
M482;R123;339808;115725;30/04/2024;Preventivo
M482;R124;339808;115807;30/04/2024;Preventivo
M482;R125;287859;116794;30/04/2024;Liminar
M482;R127;431507;184113;30/04/2024;Em Dia
M482;S105;431576;184274;30/04/2024;Preventivo
M482;S107;431580;184151;30/04/2024;Em Dia
M482;S118;431741;184251;30/04/2024;Ato
M482;S120;286529;115727;30/04/2024;Amigavel
M482;S123;428136;184099;30/04/2024;Ato
M482;S127;430765;184044;30/04/2024;Em Dia
M482;T110;286869;115976;30/04/2024;Amigavel
M482;U114;427140;182841;30/04/2024;Em Dia
M482;U124;287548;116538;30/04/2024;Liminar
M482;V108;431576;184180;30/04/2024;Ato
M482;V113;431576;184183;30/04/2024;Ato
M482;V114;286649;115813;30/04/2024;Amigavel
M482;V116;431576;184182;30/04/2024;Ato
M482;V123;431576;184181;30/04/2024;Ato
M482;W113;288040;116929;30/04/2024;Preventivo
M482;X107;287945;116860;30/04/2024;AF
M512;A107;352105;168300;30/04/2024;Liminar
M512;BA113;313918;137810;30/04/2024;Liminar
M512;C106;337383;157257;30/04/2024;Liminar
M512;C114;282800;112745;30/04/2024;Em Dia
M512;D107;282690;112661;30/04/2024;Liminar
M512;F107;327191;170258;30/04/2024;Amigavel
M512;I101;313796;137709;30/04/2024;Securitizado
M512;I103;304875;130251;30/04/2024;Liminar
M512;I108;320654;143401;30/04/2024;AF
M512;I111;349757;166977;30/04/2024;Em Dia
M512;I124;349053;166559;30/04/2024;Securitizado A/F
M512;J137;345500;163894;30/04/2024;Liminar
M512;K120;303686;129290;30/04/2024;Em Dia
M512;M118;320597;168924;30/04/2024;Amigavel
M512;N116;348168;165958;30/04/2024;Em Dia
M512;N118;346079;164332;30/04/2024;Em Dia
M512;O126;346818;165106;30/04/2024;Securitizado A/F
M512;O128;348036;165861;30/04/2024;AF
M512;P107;389851;182629;30/04/2024;Exclusão
M512;P114;346718;165098;30/04/2024;Liminar
M512;R138;389851;182775;30/04/2024;Exclusão
M512;T102;317029;140446;30/04/2024;Amigavel
M512;T111;330449;151497;30/04/2024;Securitizado
M512;U103;346190;164413;30/04/2024;AF
M512;X109;282893;112824;30/04/2024;Liminar
M512;X119;316996;159160;30/04/2024;Liminar
M512;Y102;389851;182628;30/04/2024;Exclusão
M512;Y111;344858;163770;30/04/2024;Liminar
M512;Z108;332431;162788;30/04/2024;Em Dia
M512;Z109;343551;162279;30/04/2024;Em Dia
M512;Z110;346798;164978;30/04/2024;Em Dia
M512;Z116;344966;163503;30/04/2024;Em Dia
M562;AA101;403059;177436;30/04/2024;Securitizado A/F
M562;AA102;344498;163158;30/04/2024;Amigavel
M562;AA103;322650;145078;30/04/2024;Securitizado
M562;AA104;322650;145076;30/04/2024;Securitizado
M562;AA105;344957;163489;30/04/2024;Em Dia
M562;AA106;301405;127346;30/04/2024;Amigavel
M562;C102;344040;169980;30/04/2024;Amigavel
M562;C109;361272;174018;30/04/2024;Em Dia
M562;C111;360784;166334;30/04/2024;Securitizado
M562;CO0101;355484;174022;30/04/2024;Securitizado
M562;CO0105;334649;155075;30/04/2024;Securitizado
M562;CO0106;403059;178871;30/04/2024;Amigavel
M562;CO0202;403616;178295;30/04/2024;Amigavel
M562;D109;426400;182674;30/04/2024;Amigavel
M562;F101;299295;125538;30/04/2024;Securitizado
M562;F104;334468;169011;30/04/2024;Em Dia
M562;F107;357838;172132;30/04/2024;Amigavel
M562;F113;406819;179108;30/04/2024;Amigavel
M562;F114;357566;184374;30/04/2024;Em Dia
M562;G103;357752;171606;30/04/2024;Em Dia
M562;G104;299348;125580;30/04/2024;Em Dia
M562;G116;387321;176171;30/04/2024;Exclusão
M562;G118;361424;173976;30/04/2024;Securitizado
M562;H110;358844;174020;30/04/2024;Securitizado
M562;H111;360589;173597;30/04/2024;Exclusão
M562;H125;387173;176784;30/04/2024;Preventivo
M562;H127;430413;183767;30/04/2024;Amigavel
M562;I101;406343;178914;30/04/2024;AF
M562;I102;430589;183915;30/04/2024;Em Dia
M562;I112;387323;176169;30/04/2024;Preventivo
M562;I118;426882;182701;30/04/2024;Em Dia
M562;IA103;358434;172450;30/04/2024;Securitizado
M562;J106;322672;168788;30/04/2024;Em Dia
M562;J107;300133;126338;30/04/2024;Amigavel
M562;J109;299339;125571;30/04/2024;Em Dia
M562;J111;387519;176196;30/04/2024;AF
M562;J113;357328;171413;30/04/2024;Liminar
M562;J124;299276;125524;30/04/2024;Liminar
M562;J126;346264;164483;30/04/2024;Securitizado
M562;J127;391690;177175;30/04/2024;Em Dia
M562;J129;299849;126085;30/04/2024;Amigavel
M562;JA107;299213;171547;30/04/2024;Securitizado
M562;JA108;299213;171510;30/04/2024;Securitizado
M562;K105;300640;126735;30/04/2024;Securitizado
M562;K119;430723;184047;30/04/2024;Amigavel
M562;K123;299216;125484;30/04/2024;Amigavel
M562;K124;333084;153705;30/04/2024;Em Dia
M562;K125;299219;125486;30/04/2024;Em Dia
M562;K126;316729;140189;30/04/2024;Securitizado
M562;K127;316730;140191;30/04/2024;Amigavel
M562;K129;344343;163017;30/04/2024;Liminar
M562;K130;344343;163018;30/04/2024;Liminar
M562;K133;336058;156197;30/04/2024;Securitizado
M562;K136;312075;174872;30/04/2024;Amigavel
M562;L103;339230;158757;30/04/2024;Mediacao
M562;L110;307475;143154;30/04/2024;Amigavel
M562;L111;307475;132462;30/04/2024;Amigavel
M562;L112;307475;132627;30/04/2024;Amigavel
M562;N102;431866;184354;30/04/2024;Em Dia
M562;N103;345249;163717;30/04/2024;Securitizado
M562;N104;357574;171437;30/04/2024;Amigavel
M562;N110;344345;163019;30/04/2024;Em Dia
M562;N117;356708;171033;30/04/2024;Mediacao
M562;N119;403483;177628;30/04/2024;AF
M562;N122;409185;170347;30/04/2024;Preventivo
M562;P102;299282;125529;30/04/2024;Em Dia
M562;P105;299284;125531;30/04/2024;Em Dia
M562;P108;403399;178143;30/04/2024;Securitizado A/F
M562;P109;345096;163592;30/04/2024;Em Dia
M562;P116;357146;171353;30/04/2024;Amigavel
M562;R101;316728;140188;30/04/2024;Liminar
M562;R102;339666;159176;30/04/2024;Amigavel
M562;R107;387301;177039;30/04/2024;Amigavel
M562;R109;299405;125768;30/04/2024;Liminar
M562;R110;336056;169249;30/04/2024;Liminar
M562;R111;383683;175374;30/04/2024;Securitizado A/F
M562;S102;324027;169258;30/04/2024;Amigavel
M562;S104;314918;169826;30/04/2024;Em Dia
M562;S105;358027;172154;30/04/2024;Liminar
M562;S112;430547;183852;30/04/2024;Em Dia
M562;S114;299515;169231;30/04/2024;Securitizado
M562;T105;358130;172182;30/04/2024;Em Dia
M562;T106;358150;172223;30/04/2024;Em Dia
M562;T107;358149;172190;30/04/2024;Em Dia
M562;T108;358688;172521;30/04/2024;Securitizado
M562;T113;358637;172478;30/04/2024;Securitizado
M562;T114;358637;172476;30/04/2024;Securitizado
M562;T115;359767;173000;30/04/2024;Securitizado
M562;T116;358637;172485;30/04/2024;Securitizado
M562;T117;358637;172475;30/04/2024;Securitizado
M562;T118;360277;173396;30/04/2024;Securitizado
M562;T119;334301;169525;30/04/2024;Em Dia
M562;T120;344107;169810;30/04/2024;Preventivo
M562;T122;354922;170346;30/04/2024;Liminar
M562;T123;312505;168995;30/04/2024;Em Dia
M562;T136;357667;171459;30/04/2024;Amigavel
M562;T137;357667;171460;30/04/2024;Securitizado
M562;U105;431819;184332;30/04/2024;Preventivo
M562;U114;357055;171282;30/04/2024;Em Dia
M562;U115;383879;175565;30/04/2024;Em Dia
M562;U122;424171;181625;30/04/2024;AF
M562;U123;424171;181624;30/04/2024;AF
M562;U124;386302;175563;30/04/2024;Preventivo
M562;U129;299407;125617;30/04/2024;Em Dia
M562;U132;363788;175353;30/04/2024;Em Dia
M612;AA103;391778;177424;30/04/2024;Em Dia
M612;AA108;356478;170941;30/04/2024;Em Dia
M612;AB108;135081;182685;30/04/2024;Preventivo
M612;AB113;406576;178919;30/04/2024;Em Dia
M612;AB119;431503;184178;30/04/2024;Ato
M612;AB122;355054;170491;30/04/2024;Preventivo
M612;AB127;109792;181737;30/04/2024;Em Dia
M612;AC102;294445;121760;30/04/2024;AF
M612;AC111;339946;114328;30/04/2024;AF
M612;AD104;407661;179554;30/04/2024;AF
M612;AD109;407778;179677;30/04/2024;Preventivo
M612;AE102;391618;179013;30/04/2024;Liminar
M612;AE104;406925;179166;30/04/2024;Preventivo
M612;AE111;424256;181699;30/04/2024;Em Dia
M612;AF102;391762;177144;30/04/2024;Securitizado A/F
M612;AF103;407322;179266;30/04/2024;Preventivo
M612;AF105;350730;167534;30/04/2024;Preventivo
M612;AF111;350321;167288;30/04/2024;Em Dia
M612;AF114;252296;114555;30/04/2024;Mediacao
M612;AF115;427042;182785;30/04/2024;Em Dia
M612;AF120;423918;181505;30/04/2024;Em Dia
M612;AF121;423917;181553;30/04/2024;Em Dia
M612;AF122;354447;170015;30/04/2024;Preventivo
M612;AG104;271094;104125;30/04/2024;Mediacao
M612;AG108;351328;167849;30/04/2024;Em Dia
M612;AG109;230789;182747;30/04/2024;Em Dia
M612;AG116;424899;182245;30/04/2024;Em Dia
M612;AH106;360510;173434;30/04/2024;Em Dia
M612;B104;424315;181741;30/04/2024;Em Dia
M612;B105;425244;181968;30/04/2024;Amigavel
M612;B108;356077;170734;30/04/2024;Mediacao
M612;B109;347918;165845;30/04/2024;Em Dia
M612;C0309;135543;180380;30/04/2024;Amigavel
M612;C113;354444;170144;30/04/2024;Securitizado A/F
M612;C116;355470;170726;30/04/2024;Preventivo
M612;D106;350105;167101;30/04/2024;AF
M612;E106;360118;173310;30/04/2024;Liminar
M612;E108;350208;167206;30/04/2024;Exclusão
M612;E109;409189;180373;30/04/2024;Em Dia
M612;E110;406808;179692;30/04/2024;Mediacao
M612;E116;348057;165884;30/04/2024;AF
M612;E124;42951;178997;30/04/2024;Em Dia
M612;E127;405918;103543;30/04/2024;Preventivo
M612;F101;352825;169106;30/04/2024;Em Dia
M612;F103;353169;169353;30/04/2024;Em Dia
M612;F104;271859;104720;30/04/2024;Liminar
M612;G104;270064;184212;30/04/2024;Preventivo
M612;G105;427191;182839;30/04/2024;Em Dia
M612;G106;427239;182881;30/04/2024;Preventivo
M612;G110;344906;165943;30/04/2024;AF
M612;G111;344906;114294;30/04/2024;AF
M612;H104;294510;121812;30/04/2024;Liminar
M612;H108;426087;182260;30/04/2024;Em Dia
M612;H109;424259;181696;30/04/2024;Em Dia
M612;H110;348062;165891;30/04/2024;Exclusão
M612;H111;347890;165761;30/04/2024;Exclusão
M612;I101;427508;183055;30/04/2024;Em Dia
M612;I103;424431;181846;30/04/2024;Em Dia
M612;I111;278122;179691;30/04/2024;Em Dia
M612;I115;350195;167228;30/04/2024;AF
M612;J110;274341;106688;30/04/2024;Liminar
M612;J111;274341;106689;30/04/2024;Liminar
M612;K105;270048;103236;30/04/2024;Em Dia
M612;K110;408078;181277;30/04/2024;Em Dia
M612;L111;403140;177544;30/04/2024;Securitizado A/F
M612;M110;424316;181750;30/04/2024;Em Dia
M612;M111;430816;169441;30/04/2024;Securitizado
M612;M120;255769;167541;30/04/2024;Em Dia
M612;M122;354455;170032;30/04/2024;Securitizado A/F
M612;N103;314439;179999;30/04/2024;Em Dia
M612;N109;331124;160647;30/04/2024;Securitizado A/F
M612;N110;331039;160797;30/04/2024;Em Dia
M612;N111;408136;179815;30/04/2024;Em Dia
M612;N120;352775;169133;30/04/2024;AF
M612;O102;424118;181622;30/04/2024;Amigavel
M612;P103;361727;174274;30/04/2024;Em Dia
M612;P107;196317;160608;30/04/2024;Securitizado
M612;P110;270562;103685;30/04/2024;Liminar
M612;P123;343605;162327;30/04/2024;Exclusão
M612;P126;222132;162084;30/04/2024;Em Dia
M612;Q103;406731;179020;30/04/2024;Em Dia
M612;Q104;240558;166351;30/04/2024;Exclusão
