Considerar?;Cód. Cliente;Tipo da Ação;Data Citação;Status da Ação;Tipo da Ação;Data do Encerramento;Data encerramento maior que citação;Localizado;Qtde. de Ações por Cliente;Ordem de Priorização
1;288074;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2021;ATIVO;CÍVEL;;0;1;1;15
1;288085;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;1;15
1;288239;RESCISÃO CONTRATUAL COM ATRASO;30/06/2017;ATIVO;CÍVEL;;0;1;1;15
1;288266;RESCISÃO CONTRATUAL COM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;288297;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2018;ATIVO;CÍVEL;;0;1;1;15
1;288583;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2018;ATIVO;CÍVEL;;0;1;1;15
1;288601;RESCISÃO CONTRATUAL COM ATRASO;31/01/2019;ATIVO;CÍVEL;;0;1;1;15
1;288626;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2017;ATIVO;CÍVEL;;0;1;1;15
1;288809;RESTITUIÇÃO DO IPTU;30/09/2020;ATIVO;CÍVEL;;0;1;1;10
1;288890;RESCISÃO CONTRATUAL COM ATRASO;30/04/2016;ATIVO;CÍVEL;;0;1;1;15
1;289064;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2019;ATIVO;CÍVEL;;0;1;1;15
1;289151;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;1;15
1;289290;RESTITUIÇÃO DO IPTU;30/11/2018;ATIVO;CÍVEL;;0;1;1;10
1;289350;RESCISÃO CONTRATUAL COM ATRASO;31/03/2017;ATIVO;CÍVEL;;0;1;1;15
1;289744;RESCISÃO CONTRATUAL;30/11/2020;ATIVO;CÍVEL;;0;1;1;1
1;289828;RESCISÃO - DISTRATO UNILATERAL;31/01/2022;ATIVO;CÍVEL;;0;1;1;15
1;289901;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2016;ATIVO;CÍVEL;;0;1;1;15
1;289963;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2020;ATIVO;CÍVEL;;0;1;1;15
1;289976;RESCISÃO CONTRATUAL COM ATRASO;31/07/2020;ATIVO;CÍVEL;;0;1;1;15
1;290003;RESCISÃO CONTRATUAL;30/04/2021;ATIVO;CÍVEL;;0;1;1;1
1;290052;COBRANÇA INDEVIDA;31/03/2021;ATIVO;CÍVEL;;0;1;1;3
1;290173;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2018;ATIVO;CÍVEL;;0;1;1;15
1;290262;RESCISÃO CONTRATUAL COM ATRASO;30/06/2018;ATIVO;CÍVEL;;0;1;1;15
1;290304;RESCISÃO CONTRATUAL COM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;290316;RESCISÃO CONTRATUAL COM ATRASO;31/12/2016;ATIVO;CÍVEL;;0;1;1;15
1;290367;RESCISÃO - DISTRATO UNILATERAL;31/03/2022;ATIVO;CÍVEL;;0;1;1;15
1;290462;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2016;ATIVO;CÍVEL;;0;1;1;15
1;290565;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2020;ATIVO;CÍVEL;;0;1;1;15
1;290608;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2017;ATIVO;CÍVEL;;0;1;1;15
1;290714;MULTA CONTRATUAL POR ATRASO;30/09/2020;ATIVO;CÍVEL;;0;1;1;15
1;290734;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2018;ATIVO;CÍVEL;;0;1;1;15
1;290844;MULTA CONTRATUAL;31/08/2018;ATIVO;CÍVEL;;0;1;1;15
1;291187;RESCISÃO CONTRATUAL COM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;1;15
1;291329;MULTA CONTRATUAL;31/07/2016;ATIVO;CÍVEL;;0;1;1;15
1;291674;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2017;ATIVO;CÍVEL;;0;1;1;15
1;291702;MULTA CONTRATUAL POR ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;1;15
1;291727;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;291821;RESCISÃO CONTRATUAL COM ATRASO;31/05/2020;ATIVO;CÍVEL;;0;1;1;15
1;292110;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;292356;COBRANÇA INDEVIDA;31/10/2020;ATIVO;CÍVEL;;0;1;1;3
1;292362;RESCISÃO CONTRATUAL COM ATRASO;31/07/2017;ATIVO;CÍVEL;;0;1;1;15
1;292782;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2020;ATIVO;CÍVEL;;0;1;1;15
1;292798;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2018;ATIVO;CÍVEL;;0;1;1;15
1;292864;RESTITUIÇÃO DA TAXA ASSOCIATIVA E IPTU;31/12/2019;ATIVO;CÍVEL;;0;1;1;10
1;292880;RESCISÃO CONTRATUAL COM ATRASO;30/09/2020;ATIVO;CÍVEL;;0;1;1;15
1;292889;RESCISÃO CONTRATUAL COM ATRASO;30/04/2016;ATIVO;CÍVEL;;0;1;1;15
1;293039;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2018;ATIVO;CÍVEL;;0;1;1;15
1;293076;MULTA CONTRATUAL POR ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;293128;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2017;ATIVO;CÍVEL;;0;1;1;15
1;293320;MULTA CONTRATUAL;31/08/2019;ATIVO;CÍVEL;;0;1;2;15
1;293320;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2018;ATIVO;CÍVEL;;0;1;2;15
1;293438;REVISÃO CONTRATUAL;31/08/2021;ATIVO;CÍVEL;;0;1;1;6
1;293453;RESCISÃO CONTRATUAL COM ATRASO;31/03/2020;ATIVO;CÍVEL;;0;1;1;15
1;293640;RESCISÃO CONTRATUAL COM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;293648;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2018;ATIVO;CÍVEL;;0;1;1;15
1;293685;NEGATIVAÇÃO INDEVIDA;28/02/2021;ATIVO;CÍVEL;;0;1;1;5
1;293691;MULTA CONTRATUAL POR ATRASO;31/07/2022;ATIVO;CÍVEL;;0;1;1;15
1;293729;RESCISÃO CONTRATUAL COM ATRASO;31/03/2018;ATIVO;CÍVEL;;0;1;1;15
1;293756;RESCISÃO CONTRATUAL COM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;4;15
1;293756;RESCISÃO CONTRATUAL COM ATRASO;31/07/2017;ATIVO;CÍVEL;;0;1;4;15
1;293756;RESCISÃO CONTRATUAL COM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;4;15
1;293756;RESCISÃO CONTRATUAL COM ATRASO;31/12/2017;ATIVO;CÍVEL;;0;1;4;15
1;294002;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2020;ATIVO;CÍVEL;;0;1;1;15
1;294055;NEGATIVAÇÃO INDEVIDA;30/04/2022;ATIVO;CÍVEL;;0;1;1;5
1;294108;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2020;ATIVO;CÍVEL;;0;1;1;15
1;294126;NEGATIVAÇÃO INDEVIDA;31/08/2021;ATIVO;CÍVEL;;0;1;1;5
1;294209;RESCISÃO CONTRATUAL COM ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;294235;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;294254;RESCISÃO CONTRATUAL COM ATRASO;28/02/2018;ATIVO;CÍVEL;;0;1;1;15
1;294283;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2015;ATIVO;CÍVEL;;0;1;1;15
1;294465;RESTITUIÇÃO DE CLÁUSULA DE RETENÇÃO;31/10/2020;ATIVO;CÍVEL;;0;1;1;12
1;294510;RESCISÃO CONTRATUAL COM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;294709;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;295613;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2017;ATIVO;CÍVEL;;0;1;1;15
1;295733;RESTITUIÇÃO DE COMISSÃO DE CORRETAGEM;31/10/2013;ATIVO;CÍVEL;;0;1;1;12
1;295937;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2016;ATIVO;CÍVEL;;0;1;1;15
1;296018;MULTA CONTRATUAL;30/04/2020;ATIVO;CÍVEL;;0;1;1;15
1;296025;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2022;ATIVO;CÍVEL;;0;1;1;15
1;296274;RESCISÃO CONTRATUAL COM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;296286;RESCISÃO CONTRATUAL COM ATRASO;28/02/2019;ATIVO;CÍVEL;;0;1;1;15
1;296329;RESCISÃO CONTRATUAL COM ATRASO;31/05/2018;ATIVO;CÍVEL;;0;1;1;15
1;296331;RESCISÃO CONTRATUAL COM ATRASO;30/11/2018;ATIVO;CÍVEL;;0;1;1;15
1;296347;RESCISÃO CONTRATUAL COM ATRASO;31/05/2018;ATIVO;CÍVEL;;0;1;1;15
1;296362;RESCISÃO CONTRATUAL COM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;296454;RESTITUIÇÃO DE COMISSÃO DE CORRETAGEM;31/05/2015;ATIVO;CÍVEL;;0;1;1;12
1;296455;RESTITUIÇÃO DE COMISSÃO DE CORRETAGEM;31/05/2015;ATIVO;CÍVEL;;0;1;1;12
1;296464;RESCISÃO CONTRATUAL COM ATRASO;30/06/2018;ATIVO;CÍVEL;;0;1;1;15
1;296541;RESTITUIÇÃO DA TAXA ASSOCIATIVA E IPTU;31/10/2021;ATIVO;CÍVEL;;0;1;1;10
1;296678;RESCISÃO CONTRATUAL COM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;296774;RESTITUIÇÃO DE COMISSÃO DE CORRETAGEM;31/07/2015;ATIVO;CÍVEL;;0;1;1;12
1;296816;MULTA CONTRATUAL POR ATRASO;28/02/2018;ATIVO;CÍVEL;;0;1;1;15
1;297280;RESCISÃO CONTRATUAL COM ATRASO;31/03/2017;ATIVO;CÍVEL;;0;1;1;15
1;297396;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2015;ATIVO;CÍVEL;;0;1;1;15
1;297763;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;297883;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2021;ATIVO;CÍVEL;;0;1;1;15
1;297922;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2021;ATIVO;CÍVEL;;0;1;1;15
1;298066;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2018;ATIVO;CÍVEL;;0;1;1;15
1;298074;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2018;ATIVO;CÍVEL;;0;1;1;15
1;298079;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;298104;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2018;ATIVO;CÍVEL;;0;1;1;15
1;298154;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2018;ATIVO;CÍVEL;;0;1;1;15
1;298158;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;298218;RESTITUIÇÃO DO IPTU;31/03/2021;ATIVO;CÍVEL;;0;1;1;10
1;298252;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;1;15
1;298258;RESCISÃO CONTRATUAL SEM ATRASO;29/02/2020;ATIVO;CÍVEL;;0;1;1;15
1;298280;RESCISÃO CONTRATUAL;31/05/2016;ATIVO;CÍVEL;;0;1;1;1
1;298301;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2021;ATIVO;CÍVEL;;0;1;1;15
1;298310;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2020;ATIVO;CÍVEL;;0;1;1;15
1;298322;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2017;ATIVO;CÍVEL;;0;1;1;15
1;298326;NEGATIVAÇÃO INDEVIDA;30/11/2019;ATIVO;CÍVEL;;0;1;2;5
1;298326;RESTITUIÇÃO DO IPTU;31/08/2021;ATIVO;CÍVEL;;0;1;2;10
1;298339;RESCISÃO CONTRATUAL SEM ATRASO;31/12/2017;ATIVO;CÍVEL;;0;1;1;15
1;298396;MULTA CONTRATUAL POR ATRASO;28/02/2018;ATIVO;CÍVEL;;0;1;1;15
1;298397;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2018;ATIVO;CÍVEL;;0;1;1;15
1;298811;RESCISÃO CONTRATUAL COM ATRASO;30/04/2017;ATIVO;CÍVEL;;0;1;1;15
1;298823;RESCISÃO CONTRATUAL COM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;298841;RESCISÃO - DISTRATO UNILATERAL;28/02/2022;ATIVO;CÍVEL;;0;1;2;15
1;298841;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2022;ATIVO;CÍVEL;;0;1;2;15
1;298864;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2020;ATIVO;CÍVEL;;0;1;1;15
1;299017;AUSÊNCIA DE ESCRITURAÇÃO;31/01/2017;ATIVO;CÍVEL;;0;1;1;15
1;299094;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2019;ATIVO;CÍVEL;;0;1;1;15
1;299125;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;299126;RESCISÃO CONTRATUAL COM ATRASO;31/03/2020;ATIVO;CÍVEL;;0;1;1;15
1;299138;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2016;ATIVO;CÍVEL;;0;1;1;15
1;299237;RESCISÃO CONTRATUAL COM ATRASO;31/12/2019;ATIVO;CÍVEL;;0;1;1;15
1;299276;NEGATIVAÇÃO INDEVIDA;31/12/2021;ATIVO;CÍVEL;;0;1;1;5
1;299290;RESCISÃO CONTRATUAL COM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;299302;RESCISÃO CONTRATUAL COM ATRASO;31/08/2021;ATIVO;CÍVEL;;0;1;1;15
1;299342;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;1;15
1;299353;RESCISÃO CONTRATUAL COM ATRASO;30/06/2018;ATIVO;CÍVEL;;0;1;1;15
1;299375;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2019;ATIVO;CÍVEL;;0;1;1;15
1;299380;RESCISÃO CONTRATUAL COM ATRASO;31/08/2021;ATIVO;CÍVEL;;0;1;1;15
1;299384;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2018;ATIVO;CÍVEL;;0;1;1;15
1;299405;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2021;ATIVO;CÍVEL;;0;1;1;15
1;299409;REVISÃO CONTRATUAL;30/04/2022;ATIVO;CÍVEL;;0;1;1;6
1;299410;RESCISÃO CONTRATUAL COM ATRASO;31/10/2018;ATIVO;CÍVEL;;0;1;1;15
1;299425;RESCISÃO CONTRATUAL SEM ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;299539;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2017;ATIVO;CÍVEL;;0;1;1;15
1;299641;RESCISÃO CONTRATUAL COM ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;299644;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2019;ATIVO;CÍVEL;;0;1;1;15
1;299670;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;299671;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2016;ATIVO;CÍVEL;;0;1;1;15
1;299717;RESCISÃO CONTRATUAL SEM ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;299843;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;1;15
1;299886;RESCISÃO CONTRATUAL COM ATRASO;31/08/2021;ATIVO;CÍVEL;;0;1;1;15
1;299916;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2021;ATIVO;CÍVEL;;0;1;1;15
1;299936;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2021;ATIVO;CÍVEL;;0;1;1;15
1;299941;RESCISÃO CONTRATUAL SEM ATRASO;31/07/2018;ATIVO;CÍVEL;;0;1;1;15
1;300065;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;300070;RESCISÃO CONTRATUAL COM ATRASO;30/09/2018;ATIVO;CÍVEL;;0;1;1;15
1;300072;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2020;ATIVO;CÍVEL;;0;1;1;15
1;300273;RESTITUIÇÃO DE CLÁUSULA DE RETENÇÃO;30/09/2022;ATIVO;CÍVEL;;0;1;1;12
1;300326;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2017;ATIVO;CÍVEL;;0;1;1;15
1;300454;MULTA CONTRATUAL;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;300477;COBRANÇA INDEVIDA;28/02/2022;ATIVO;CÍVEL;;0;1;1;3
1;300478;INADIMPLÊNCIA DO CLIENTE;31/07/2021;ATIVO;CÍVEL;;0;1;1;8
1;300556;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;300579;REVISÃO CONTRATUAL;30/09/2022;ATIVO;CÍVEL;;0;1;1;6
1;300600;RESCISÃO CONTRATUAL COM ATRASO;31/07/2018;ATIVO;CÍVEL;;0;1;1;15
1;300602;RESCISÃO CONTRATUAL COM ATRASO;30/11/2016;ATIVO;CÍVEL;;0;1;1;15
1;300605;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2017;ATIVO;CÍVEL;;0;1;1;15
1;300613;RESCISÃO CONTRATUAL SEM ATRASO;30/11/2020;ATIVO;CÍVEL;;0;1;1;15
1;300643;RESCISÃO CONTRATUAL COM ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;300701;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2017;ATIVO;CÍVEL;;0;1;1;15
1;301050;RESCISÃO CONTRATUAL COM ATRASO;30/06/2017;ATIVO;CÍVEL;;0;1;1;15
1;301230;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2019;ATIVO;CÍVEL;;0;1;1;15
1;301315;RESCISÃO CONTRATUAL SEM ATRASO;31/05/2017;ATIVO;CÍVEL;;0;1;1;15
1;301351;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2018;ATIVO;CÍVEL;;0;1;1;15
1;301353;MULTA CONTRATUAL;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;301367;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2018;ATIVO;CÍVEL;;0;1;1;15
1;301390;RESCISÃO CONTRATUAL COM ATRASO;31/03/2017;ATIVO;CÍVEL;;0;1;1;15
1;301565;DANOS MATERIAIS;31/07/2017;ATIVO;CÍVEL;;0;1;1;15
1;301593;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2020;ATIVO;CÍVEL;;0;1;1;15
1;301656;RESCISÃO CONTRATUAL COM ATRASO;31/03/2017;ATIVO;CÍVEL;;0;1;1;15
1;301830;RESCISÃO CONTRATUAL COM ATRASO;31/08/2018;ATIVO;CÍVEL;;0;1;1;15
1;302059;RESCISÃO CONTRATUAL COM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;302107;MULTA CONTRATUAL;31/10/2019;ATIVO;CÍVEL;;0;1;2;15
1;302107;RESCISÃO CONTRATUAL COM ATRASO;30/11/2017;ATIVO;CÍVEL;;0;1;2;15
1;302211;MULTA CONTRATUAL POR ATRASO;30/04/2018;ATIVO;CÍVEL;;0;1;1;15
1;302414;RESCISÃO CONTRATUAL COM ATRASO;30/11/2017;ATIVO;CÍVEL;;0;1;1;15
1;302430;RESCISÃO CONTRATUAL COM ATRASO;31/10/2017;ATIVO;CÍVEL;;0;1;1;15
1;302549;VÍCIOS CONSTRUTIVOS;31/10/2021;ATIVO;CÍVEL;;0;1;2;9
1;302549;MULTA CONTRATUAL POR ATRASO;30/11/2018;ATIVO;CÍVEL;;0;1;2;15
1;302985;RESCISÃO CONTRATUAL SEM ATRASO;30/06/2020;ATIVO;CÍVEL;;0;1;1;15
1;303009;MULTA CONTRATUAL POR ATRASO;30/11/2018;ATIVO;CÍVEL;;0;1;1;15
1;303169;MULTA CONTRATUAL POR ATRASO;31/12/2020;ATIVO;CÍVEL;;0;1;1;15
1;303554;RESCISÃO CONTRATUAL COM ATRASO;30/04/2018;ATIVO;CÍVEL;;0;1;1;15
1;303706;RESCISÃO CONTRATUAL SEM ATRASO;30/04/2021;ATIVO;CÍVEL;;0;1;1;15
1;303747;RESCISÃO CONTRATUAL COM ATRASO;31/05/2017;ATIVO;CÍVEL;;0;1;1;15
1;303902;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2016;ATIVO;CÍVEL;;0;1;1;15
1;303938;MULTA CONTRATUAL POR ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;304033;RESCISÃO CONTRATUAL COM ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;304040;MULTA CONTRATUAL POR ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;2;15
1;304040;MULTA CONTRATUAL POR ATRASO;30/06/2019;ATIVO;CÍVEL;;0;1;2;15
1;304042;COBRANÇA INDEVIDA;30/04/2016;ATIVO;CÍVEL;;0;1;1;3
1;304047;COBRANÇA INDEVIDA;31/08/2022;ATIVO;CÍVEL;;0;1;1;3
1;304077;RESCISÃO CONTRATUAL COM ATRASO;31/05/2022;ATIVO;CÍVEL;;0;1;1;15
1;304090;RESCISÃO CONTRATUAL COM ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;304115;RESCISÃO CONTRATUAL SEM ATRASO;30/09/2017;ATIVO;CÍVEL;;0;1;1;15
1;304138;MULTA CONTRATUAL POR ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;304140;MULTA CONTRATUAL POR ATRASO;31/05/2020;ATIVO;CÍVEL;;0;1;1;15
1;304143;MULTA CONTRATUAL POR ATRASO;31/03/2020;ATIVO;CÍVEL;;0;1;2;15
1;304143;MULTA CONTRATUAL POR ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;2;15
1;304145;MULTA CONTRATUAL POR ATRASO;31/01/2020;ATIVO;CÍVEL;;0;1;2;15
1;304145;MULTA CONTRATUAL POR ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;2;15
1;304147;RESCISÃO CONTRATUAL COM ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;304148;MULTA CONTRATUAL POR ATRASO;31/05/2021;ATIVO;CÍVEL;;0;1;1;15
1;304156;MULTA CONTRATUAL POR ATRASO;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;304160;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2018;ATIVO;CÍVEL;;0;1;1;15
1;304163;RESCISÃO CONTRATUAL SEM ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;304178;RESCISÃO CONTRATUAL SEM ATRASO;31/01/2017;ATIVO;CÍVEL;;0;1;1;15
1;304189;MULTA CONTRATUAL POR ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;304210;MULTA CONTRATUAL POR ATRASO;31/05/2020;ATIVO;CÍVEL;;0;1;1;15
1;304219;RESCISÃO CONTRATUAL COM ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;304279;MULTA CONTRATUAL POR ATRASO;30/06/2021;ATIVO;CÍVEL;;0;1;2;15
1;304279;MULTA CONTRATUAL POR ATRASO;31/08/2021;ATIVO;CÍVEL;;0;1;2;15
1;304305;MULTA CONTRATUAL POR ATRASO;31/05/2021;ATIVO;CÍVEL;;0;1;1;15
1;304311;RESCISÃO CONTRATUAL COM ATRASO;31/01/2019;ATIVO;CÍVEL;;0;1;1;15
1;304312;MULTA CONTRATUAL POR ATRASO;31/12/2020;ATIVO;CÍVEL;;0;1;1;15
1;304322;MULTA CONTRATUAL POR ATRASO;31/01/2021;ATIVO;CÍVEL;;0;1;1;15
1;304325;RESCISÃO CONTRATUAL COM ATRASO;31/10/2018;ATIVO;CÍVEL;;0;1;1;15
1;304327;MULTA CONTRATUAL POR ATRASO;31/01/2020;ATIVO;CÍVEL;;0;1;1;15
1;304345;MULTA CONTRATUAL POR ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;304357;MULTA CONTRATUAL POR ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;304358;MULTA CONTRATUAL POR ATRASO;31/10/2019;ATIVO;CÍVEL;;0;1;1;15
1;304375;MULTA CONTRATUAL POR ATRASO;30/11/2019;ATIVO;CÍVEL;;0;1;1;15
1;304409;RESCISÃO CONTRATUAL SEM ATRASO;31/08/2015;ATIVO;CÍVEL;;0;1;1;15
1;304434;RESCISÃO CONTRATUAL COM ATRASO;31/05/2019;ATIVO;CÍVEL;;0;1;1;15
1;304435;MULTA CONTRATUAL POR ATRASO;31/01/2022;ATIVO;CÍVEL;;0;1;1;15
1;304441;RESCISÃO CONTRATUAL COM ATRASO;30/09/2017;ATIVO;CÍVEL;;0;1;1;15
1;304449;RESCISÃO CONTRATUAL COM ATRASO;31/05/2020;ATIVO;CÍVEL;;0;1;1;15
1;304458;MULTA CONTRATUAL POR ATRASO;31/05/2020;ATIVO;CÍVEL;;0;1;1;15
1;304463;MULTA CONTRATUAL POR ATRASO;31/08/2019;ATIVO;CÍVEL;;0;1;1;15
1;304464;MULTA CONTRATUAL POR ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;304474;MULTA CONTRATUAL POR ATRASO;30/09/2021;ATIVO;CÍVEL;;0;1;1;15
1;304485;MULTA CONTRATUAL POR ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;304493;MULTA CONTRATUAL POR ATRASO;28/02/2021;ATIVO;CÍVEL;;0;1;1;15
1;304495;MULTA CONTRATUAL POR ATRASO;31/10/2020;ATIVO;CÍVEL;;0;1;1;15
1;304506;MULTA CONTRATUAL POR ATRASO;31/08/2020;ATIVO;CÍVEL;;0;1;1;15
1;304511;MULTA CONTRATUAL POR ATRASO;31/03/2019;ATIVO;CÍVEL;;0;1;1;15
1;304519;MULTA CONTRATUAL POR ATRASO;28/02/2022;ATIVO;CÍVEL;;0;1;1;15
1;304524;MULTA CONTRATUAL POR ATRASO;31/03/2021;ATIVO;CÍVEL;;0;1;1;15
1;304539;MULTA CONTRATUAL POR ATRASO;30/04/2019;ATIVO;CÍVEL;;0;1;1;15
1;304541;MULTA CONTRATUAL POR ATRASO;31/05/2021;ATIVO;CÍVEL;;0;1;1;15
1;304562;MULTA CONTRATUAL POR ATRASO;31/08/2021;ATIVO;CÍVEL;;0;1;1;15
1;304565;MULTA CONTRATUAL POR ATRASO;30/09/2019;ATIVO;CÍVEL;;0;1;1;15
1;304566;MULTA CONTRATUAL POR ATRASO;28/02/2022;ATIVO;CÍVEL;;0;1;1;15
