Divisão;Unidade;Código Cliente;Projeto Financeiro;Securitizadora; % AUSA ; % Parceiro ;% Sócio;Mês base;Banco Emissor
KD82;Y08;387824;176463;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y09;387824;176454;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;J07;387825;176900;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S32;387826;176574;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K18;387847;176764;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y06;387851;176719;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;W15;387852;176555;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V07;387860;176460;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V11;387861;176998;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;E02;387862;176466;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;E01;387862;176467;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;C02;387865;177485;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S18;387900;176450;RB Capital;100;0;0;01/04/2024;Bradesco
KD82;G06;387905;176349;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D08;387914;176343;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;I19;387929;176561;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V09;387947;176437;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V12;387947;176438;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V08;387947;176553;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V13;387947;176378;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H12;387951;176344;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;E17;387954;176347;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R41;387973;176575;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D14;387978;176577;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D09;387987;178679;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;L05;387996;176731;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;N05;388006;176648;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;F11;388008;176377;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;F15;429422;176433;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H19;388019;176736;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D03;388030;176678;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D02;388030;176679;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;F18;388061;176675;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X16;388098;176872;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;C04;388103;176339;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D06;388104;176665;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D05;388104;176667;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;W01;388140;176701;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;L02;388151;176335;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S24;388153;176461;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R56;388166;176700;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y04;388176;176407;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;F08;388181;176408;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;F09;388181;176417;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R58;426009;176571;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X11;388205;176451;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;E16;388215;176559;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X23;388217;176348;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;O10;388220;176605;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K04;388224;176762;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V04;388235;176468;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H10;388247;176434;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q28;388252;176376;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H14;388257;176806;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S11;388265;176666;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;F07;388278;176722;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;L04;388280;176688;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D13;388289;176703;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S06;388308;176546;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H03;388314;176761;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X27;388330;176551;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;E05;388333;176563;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H13;388337;176766;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Z109;388351;176556;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X14;388354;176748;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;G12;388361;176724;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V16;388377;176432;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;F10;388733;176696;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y02;388737;176671;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V15;388738;176662;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V14;388738;176663;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S07;388740;176664;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;J06;388744;176641;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y03;388746;176657;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;T01;388748;176660;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V01;426288;176661;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X13;388755;176656;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R63;388760;176654;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S19;388764;176644;RB Capital;100;0;0;01/04/2024;Bradesco
KD82;S20;388764;176643;RB Capital;100;0;0;01/04/2024;Bradesco
KD82;W25;388768;176846;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q11;388770;176642;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R30;388822;177038;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q20;388830;176459;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R38;388879;176646;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S40;388880;176569;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S39;388880;176570;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;L10;388907;176565;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;L09;388907;176566;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;G09;388956;176560;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D07;407875;176685;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;G03;389405;176658;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y17;389892;176725;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S22;389901;176732;RB Capital;100;0;0;01/04/2024;Bradesco
KD82;Z09;390026;176825;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K05;390047;176816;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;M09;390173;176898;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;E19;391222;177084;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;C0101;391249;177026;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H01;391750;177070;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;H02;391750;177071;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V10;391824;177118;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Z05;403042;177479;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;G10;403085;177462;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S04;403097;177463;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R64;403121;177459;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K15;403124;177487;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;I12;403145;177457;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;G05;403530;177650;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K01;404375;178206;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K13;405894;178613;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K14;405929;178612;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;V17;406038;178632;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y18;406040;178662;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;U02;406117;178772;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y07;406172;178724;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;E10;406248;178770;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y12;406297;178792;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;N02;406311;178777;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;C06;406643;178974;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;U08;406517;178943;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X03;388227;178906;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X09;406061;178836;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Z01;406386;178931;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D04;406541;179017;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;E20;387862;179023;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;M10;406679;178986;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;U04;406719;179083;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y11;406821;179073;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
M916;VA114;406113;178708;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
M916;JA111;207550;178810;8ª Emissão - RB CRI 371ª SÉRIE;58,71;41,29;0;01/04/2024;Bradesco
K232;A072;346132;164372;8ª Emissão - RB CRI 371ª SÉRIE;64,5;35,5;0;01/04/2024;Bradesco
K232;C1001;319168;142174;8ª Emissão - RB CRI 371ª SÉRIE;64,5;35,5;0;01/04/2024;Bradesco
K232;A080;347639;165586;8ª Emissão - RB CRI 371ª SÉRIE;64,5;35,5;0;01/04/2024;Bradesco
K232;A111;332347;153115;8ª Emissão - RB CRI 371ª SÉRIE;64,5;35,5;0;01/04/2024;Bradesco
L40X;12C09;211577;58951;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
L40X;5C11;319103;142117;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
M522;27A27;348970;166504;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
M522;22A15;347430;122471;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
M522;6A30;328675;149986;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
M522;26A22;349254;166642;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
M522;26A02;349466;166771;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
M522;26A18;348436;166136;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
M982;Q219;314631;138413;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
M982;D206;310507;134974;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
L72L;19;324181;146365;8ª Emissão - RB CRI 371ª SÉRIE;91,62;8,38;0;01/04/2024;Bradesco
M482;F107;351137;167799;8ª Emissão - RB CRI 371ª SÉRIE;67;33;0;01/04/2024;Bradesco
M482;T110;286869;115976;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M752;N113;406504;178890;8ª Emissão - RB CRI 371ª SÉRIE;62;38;0;01/04/2024;Bradesco
M752;O130;315422;139127;8ª Emissão - RB CRI 371ª SÉRIE;62;38;0;01/04/2024;Bradesco
M982;J115;311476;135744;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
M982;N117;346129;164369;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
M982;Q220;312942;136971;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
M982;X207;311722;135936;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
KD82;E11;406799;179107;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;L06;406922;179114;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;M01;406899;179191;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q07;424550;179433;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q16;407330;179393;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R42;407460;179450;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;T03;407393;179327;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X02;431718;179312;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Z105;406879;179099;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KJ22;B112;386835;175581;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;B119;387025;176005;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;C111;386840;175882;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;C113;386943;175841;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;C114;386943;175845;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;CO0103;387281;176105;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;D104;56767;176120;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;D105;386941;175833;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;D110;386963;175849;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;D111;386990;175867;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;D114;386483;175724;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;D118;56886;176121;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;E112;427592;175793;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;E114;386877;176041;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;E117;386586;175689;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;E125;386566;175668;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;E127;429439;176124;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;F105;386520;175675;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;F111;386483;175676;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;F112;386483;176134;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;F128;387100;176033;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;F129;387025;175996;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;G104;386407;175892;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;G107;386735;175924;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;H106;386617;175725;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;H108;386919;175821;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;H109;386826;175773;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;I117;386520;175631;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;I121;386559;175806;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;I122;387188;176123;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;I126;386483;175904;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;I128;387187;175599;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J101;386987;175902;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J103;386720;175803;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J105;387307;176081;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J106;386916;175820;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J107;386617;175799;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J108;386720;175801;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J110;386932;176180;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J112;386835;175776;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J120;387133;175610;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J122;386549;175661;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J128;386394;176743;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;J130;387089;176059;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;K104;386870;175791;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;K105;386928;176028;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;K106;386928;176030;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;K115;386675;175802;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;K118;386575;175674;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;K119;51750;176193;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;K127;386686;176021;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;L110;386633;175693;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;L120;386834;175775;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;L122;386475;176090;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;L127;386471;175956;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;L129;386466;176015;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;L130;386466;175890;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;M116;386781;175754;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;M122;387025;175995;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;M133;387306;176144;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;N104;386799;176167;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;N105;386862;175794;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;N109;386838;175779;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;N117;386655;176117;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;O104;387032;175887;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;O107;387067;175602;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;P101;387249;175965;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;P103;386733;175733;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;P110;386984;175868;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;P111;386854;175788;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;Q103;386673;175923;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;Q106;387253;175964;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;Q113;386509;175695;XP6 - Tranche 1;100;0;0;01/04/2024;Bradesco
KJ22;Q119;386804;175764;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;Q122;387191;175707;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;Q123;387361;176118;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;R107;386923;175876;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;R108;429550;175947;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;R118;386957;176168;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;R121;387327;176000;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;R124;386934;175834;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;S105;386910;175813;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
KJ22;S124;386622;175981;XP6 - Tranche 1;67;33;0;01/04/2024;Bradesco
K242;Q19;345477;166120;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
K342;C110;338530;164376;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
L33X;4F06;50511;178940;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
L33X;Q802;349023;179394;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
M172;C103;264613;99205;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M172;F121;335983;156128;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M192;CO301;362818;178993;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M192;CO402;362818;179117;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M322;Q1919;306827;164029;8ª Emissão - RB CRI 371ª SÉRIE;64;36;0;01/04/2024;Bradesco
M482;R116;406612;178995;8ª Emissão - RB CRI 371ª SÉRIE;100;0;0;01/04/2024;Bradesco
M522;15A06;347308;165346;8ª Emissão - RB CRI 371ª SÉRIE;60;40;0;01/04/2024;Bradesco
M632;Q1616;328815;150109;8ª Emissão - RB CRI 371ª SÉRIE;64;36;0;01/04/2024;Bradesco
M712;EA121;349523;166834;8ª Emissão - RB CRI 371ª SÉRIE;74;26;0;01/04/2024;Bradesco
M712;K116;286710;115868;8ª Emissão - RB CRI 371ª SÉRIE;74;26;0;01/04/2024;Bradesco
M712;L113;295538;122631;8ª Emissão - RB CRI 371ª SÉRIE;74;26;0;01/04/2024;Bradesco
M712;L117;363565;175022;8ª Emissão - RB CRI 371ª SÉRIE;74;26;0;01/04/2024;Bradesco
M712;M107;295538;152938;8ª Emissão - RB CRI 371ª SÉRIE;78,06;21,94;0;01/04/2024;Bradesco
M712;M114;281081;111642;8ª Emissão - RB CRI 371ª SÉRIE;74;26;0;01/04/2024;Bradesco
M712;N114;299675;125912;8ª Emissão - RB CRI 371ª SÉRIE;74;26;0;01/04/2024;Bradesco
M712;X114;350447;167504;8ª Emissão - RB CRI 371ª SÉRIE;78,06;21,94;0;01/04/2024;Bradesco
M712;Z110;386147;175941;8ª Emissão - RB CRI 371ª SÉRIE;78,06;21,94;0;01/04/2024;Bradesco
M712;Z111;281081;111643;8ª Emissão - RB CRI 371ª SÉRIE;74;26;0;01/04/2024;Bradesco
M982;B209;310488;134958;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
M982;B210;310488;134962;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
M982;R115;311682;135906;8ª Emissão - RB CRI 371ª SÉRIE;65;35;0;01/04/2024;Bradesco
K382;Q08;406680;179568;RB Capital;100;0;0;01/04/2024;Bradesco
KD82;X26;407690;179577;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R15;407686;179557;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R21;407639;179547;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R20;407639;179548;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R22;407638;179549;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D15;407642;179578;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D01;407642;179579;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K24;407606;179525;RB Capital;100;0;0;01/04/2024;Bradesco
KD82;D11;407553;179526;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;D10;407553;179527;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;R61;430361;179495;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;G20;407481;179467;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
K382;E02;383865;179675;RB Capital;100;0;0;01/04/2024;Bradesco
KD82;G17;407763;179665;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;G18;407763;179664;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;I04;387895;179609;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;I17;407852;179697;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;I18;407852;179698;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;K12;407730;179611;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Q27;427028;179699;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S08;407742;179601;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;S38;388880;179661;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;X04;407748;179625;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KD82;Y15;388116;179686;RB Capital;67,38;32,62;0;01/04/2024;Bradesco
KJ22;S135;386948;176170;XP6 - Tranche 2;100;0;0;01/04/2024;Bradesco
KJ22;T101;386968;175862;XP6 - Tranche 2;100;0;0;01/04/2024;Bradesco
KJ22;T122;386968;175851;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
KJ22;U105;386607;175913;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
KJ22;U108;386565;175667;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
KJ22;V101;386762;175746;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
KJ22;V108;386638;175721;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
KJ22;V111;386459;175888;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
KJ22;W102;386477;175635;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
KJ22;W104;386454;176114;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
KJ22;W114;386414;175757;XP6 - Tranche 2;67;33;0;01/04/2024;Bradesco
